398.5,54.66666666666667
438.7,54.099999999999994
480.8333333333333,53.83333333333333
526.3,53.900000000000006
572.9285714285714,53.35714285714286
620.7857142857143,53.07142857142857
668.8333333333334,52.611111111111114
716.7857142857143,52.07142857142857
764.875,51.75
811.5,51.21428571428571
856.7,50.900000000000006
900.375,51.375
941.9545454545455,51.68181818181819
980.7857142857143,51.07142857142857
1016.625,51.375
1049.3333333333333,51.33333333333333
1078.7857142857142,51.5
1103.5,51.5
1124.7857142857142,52.35714285714286
1141.5,52.21428571428571
1153.7857142857142,52.35714285714286
1161.,52.
1164.,52.
1162.3,52.099999999999994
1155.9,51.7
1144.7,52.099999999999994
1129.1,51.900000000000006
1109.,51.5
1085.375,51.625
1057.5,51.5
1026.5,51.21428571428571
992.6111111111111,51.16666666666667
955.5,51.
916.375,51.375
875.125,51.75
832.5,51.5
788.,52.
743.5,52.
698.2142857142857,52.35714285714286
652.6666666666666,53.16666666666667
608.7857142857143,53.5
565.5,53.75
524.1666666666666,54.16666666666667
484.75,54.25
448.,54.5
413.7,55.099999999999994
383.1470588235294,55.5
355.8333333333333,55.83333333333333
333.3,55.900000000000006
314.5,55.5
299.8333333333333,55.83333333333333
289.5,56.
284.1666666666667,56.16666666666667
283.8333333333333,55.83333333333333
287.8333333333333,55.83333333333333
295.5,56.
307.8333333333333,55.83333333333333
324.5,56.
345.3,55.900000000000006
369.,56.
397.1666666666667,55.16666666666667
428.,55.
461.3,54.900000000000006
497.5,54.25
535.3,53.900000000000006
574.7,54.099999999999994
615.3333333333334,53.66666666666667
656.5,53.33333333333333
697.6666666666666,52.83333333333333
738.9285714285714,52.35714285714286
779.8,52.3
819.2142857142857,52.35714285714286
857.3333333333334,51.66666666666667
893.8,51.900000000000006
927.6,51.7
959.8333333333334,51.388888888888886
988.375,51.625
1014.,52.
1036.6666666666667,51.66666666666667
1056.2142857142858,51.5
1071.2142857142858,51.64285714285714
1082.611111111111,52.16666666666667
1090.25,51.875
1094.,52.5
1093.625,52.375
1089.,51.5
1080.5,52.
1068.2,51.900000000000006
1052.2142857142858,51.5
1032.642857142857,51.92857142857143
1009.7857142857143,51.92857142857143
983.5,51.21428571428571
955.25,51.5
924.1666666666666,51.72222222222223
890.5,51.5
855.9285714285714,51.35714285714286
819.2142857142857,52.35714285714286
781.125,52.125
743.1666666666666,52.66666666666667
703.3,53.3
665.5,53.
627.25,53.25
589.25,53.75
553.5,54.33333333333333
518.8333333333334,54.83333333333333
487.,54.5
456.7,55.099999999999994
430.1666666666667,55.16666666666667
406.1666666666667,55.16666666666667
385.3,55.7
368.1666666666667,56.16666666666667
355.,56.
345.5,56.
339.5,56.
338.1666666666667,56.16666666666667
340.1666666666667,56.16666666666667
346.,56.5
355.8333333333333,55.83333333333333
369.3333333333333,56.5
386.2142857142857,55.92857142857143
407.1666666666667,55.16666666666667
430.5,55.5
456.7,55.099999999999994
485.5,55.
515.5,54.78571428571429
548.7,54.099999999999994
582.5,54.
617.3333333333334,53.66666666666667
653.3,53.5
689.3571428571429,53.21428571428571
724.9545454545455,53.04545454545455
760.2272727272727,52.68181818181819
794.9444444444445,52.388888888888886
828.5,52.21428571428571
860.2,52.2
890.,52.
918.0555555555555,52.05555555555556
943.5,51.83333333333333
966.3888888888889,51.83333333333333
986.5,52.
1003.9,51.7
1017.3888888888889,52.16666666666667
1028.5,52.21428571428571
1035.642857142857,51.92857142857143
1039.3,52.
1039.388888888889,52.16666666666667
1035.9,51.7
1029.357142857143,52.21428571428571
1019.5,52.
1006.3,51.900000000000006
989.5,52.
970.3333333333334,51.83333333333333
948.0454545454545,51.86363636363636
923.625,51.625
897.1666666666666,51.72222222222223
868.5,51.78571428571429
838.3333333333334,52.33333333333333
806.5,52.
773.9444444444445,52.72222222222223
740.5,53.
707.,53.
673.3571428571429,53.21428571428571
639.8333333333334,53.611111111111114
607.5,53.78571428571429
576.7,54.099999999999994
546.7,54.099999999999994
517.75,55.25
492.,55.
468.,55.
447.1666666666667,55.16666666666667
428.5,56.
413.3333333333333,55.66666666666667
401.3,55.900000000000006
392.8333333333333,55.83333333333333
387.7,56.099999999999994
385.65384615384613,55.96153846153847
386.3333333333333,56.
392.,56.
400.,56.
411.3,55.5
426.5,55.25
443.5,55.25
462.7,55.099999999999994
485.8333333333333,54.83333333333333
510.1666666666667,55.16666666666667
536.25,54.75
565.,54.16666666666667
594.5,54.
624.7,54.099999999999994
655.5,54.
687.5,53.25
718.5,53.
749.3888888888889,53.16666666666667
779.8333333333334,53.
809.3,52.099999999999994
837.5,52.
863.375,52.375
888.5,52.3
910.8636363636364,52.13636363636364
932.1923076923077,52.269230769230774
950.,52.08333333333333
964.9,52.099999999999994
977.875,52.125
987.9,51.7
995.1666666666666,52.
998.9,52.3
999.6428571428571,52.07142857142857
997.6111111111111,52.16666666666667
992.6111111111111,52.16666666666667
984.625,52.
973.3333333333334,51.66666666666667
960.0714285714286,51.78571428571429
943.7727272727273,52.04545454545455
925.625,52.375
904.6818181818181,52.04545454545455
882.5,52.21428571428571
857.7,52.099999999999994
832.,52.
805.3333333333334,52.33333333333333
777.5,52.5
749.,53.3
720.2142857142857,53.07142857142857
690.75,53.5
661.8333333333334,53.83333333333333
634.3,53.900000000000006
607.,54.
580.75,54.5
556.5,54.33333333333333
534.3,54.5
513.3333333333334,54.66666666666667
494.5,55.
478.3,54.900000000000006
465.1666666666667,55.16666666666667
454.,55.
446.,55.5
441.25,55.75
438.72222222222223,55.72222222222223
439.3,56.2
443.5,55.25
449.7,55.099999999999994
459.3,55.099999999999994
471.1666666666667,55.16666666666667
485.8333333333333,54.83333333333333
502.5,55.
521.5,54.5
542.5,54.25
564.9285714285714,54.35714285714286
588.7,54.099999999999994
614.3333333333334,53.66666666666667
640.,53.625
666.7857142857143,53.35714285714286
694.,53.16666666666667
721.5,52.78571428571429
748.,53.
774.,52.5
799.375,52.375
823.6666666666666,52.5
847.3,51.900000000000006
869.0714285714286,52.21428571428571
888.5,52.3
906.8333333333334,51.94444444444444
922.8333333333334,52.05555555555556
936.5,52.
947.75,52.16666666666667
957.,51.5
963.6666666666666,51.66666666666667
967.3571428571429,52.21428571428571
969.1666666666666,51.83333333333333
967.5,52.
963.2142857142857,51.64285714285714
956.5,52.
947.75,52.16666666666667
936.25,52.125
922.75,51.875
907.3888888888889,52.16666666666667
889.5,52.
870.1666666666666,51.611111111111114
849.5,52.21428571428571
827.0714285714286,52.5
803.7,52.099999999999994
779.9545454545455,52.86363636363636
754.8333333333334,52.611111111111114
729.7857142857143,52.64285714285714
704.5,53.
680.,53.16666666666667
655.5,53.78571428571429
631.2142857142857,53.5
608.5,54.
586.5,54.5
566.3,54.5
547.5,54.5
531.1,54.7
516.5,54.5
504.1,54.7
494.1,54.7
486.8333333333333,54.83333333333333
481.5,55.
478.5,55.
478.5,55.
481.,55.
485.8333333333333,54.83333333333333
492.7,55.099999999999994
502.8333333333333,54.83333333333333
514.5,55.
528.5,54.66666666666667
544.5,54.5
561.75,54.5
581.3571428571429,54.21428571428571
601.5,54.
623.,54.
645.6666666666666,53.66666666666667
668.5,53.5
691.2142857142857,53.5
714.5,53.16666666666667
737.875,52.75
760.75,52.75
783.,52.7
804.3,51.900000000000006
824.7,52.099999999999994
843.2142857142857,51.92857142857143
860.9285714285714,52.21428571428571
876.75,51.875
890.6666666666666,51.5
903.1666666666666,52.
913.2777777777778,51.94444444444444
921.375,51.625
927.25,51.875
931.1153846153846,51.88461538461539
932.6818181818181,52.31818181818181
931.8333333333334,52.08333333333333
928.5,51.75
923.,51.5
915.6666666666666,51.66666666666667
906.,51.75
894.6111111111111,52.16666666666667
881.2142857142857,51.64285714285714
865.7857142857143,52.5
849.375,52.375
831.5,52.33333333333333
812.3,52.5
791.6111111111111,52.72222222222223
770.875,52.75
749.3888888888889,53.16666666666667
727.5,53.
705.5,53.
684.1,53.3
662.3333333333334,53.66666666666667
641.3,53.5
621.3571428571429,54.21428571428571
602.3,53.900000000000006
584.7,54.099999999999994
568.,54.
552.5,55.3
539.9285714285714,54.78571428571429
529.25,54.5
519.5,54.83333333333333
512.3,54.900000000000006
506.8333333333333,54.83333333333333
504.3333333333333,55.
504.1,54.7
505.1,54.7
509.,55.
515.0714285714286,54.78571428571429
523.,55.
533.,55.
544.5,54.25
557.7,54.099999999999994
572.5,54.5
588.7,54.099999999999994
606.375,54.
624.7,54.099999999999994
644.1666666666666,53.66666666666667
664.,53.
683.9,53.7
702.6666666666666,53.5
721.375,52.625
737.7857142857143,52.5
752.5,53.
766.3,52.5
778.25,52.75
787.5,52.5
795.5,53.
